time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drive_transit	arrivals_drive_transit	stuck_drive_transit	en-route_drive_transit	departures_ride_hail	arrivals_ride_hail	stuck_ride_hail	en-route_ride_hail	departures_walk	arrivals_walk	stuck_walk	en-route_walk	departures_walk_transit	arrivals_walk_transit	stuck_walk_transit	en-route_walk_transit
22:10:00	79800	0	0	0	18	0	0	0	33	0	0	0	22	0	0	0	-8892	0	0	0	8855
22:15:00	80100	0	3	0	15	0	0	0	33	0	0	0	22	0	3	0	-8895	0	0	0	8855
22:20:00	80400	0	0	0	15	0	0	0	33	0	0	0	22	0	0	0	-8895	0	0	0	8855
22:25:00	80700	0	1	0	14	0	0	0	33	0	0	0	22	0	1	0	-8896	0	0	0	8855
22:30:00	81000	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
22:35:00	81300	1	1	0	14	0	0	0	33	0	0	0	22	1	1	0	-8896	0	0	0	8855
22:40:00	81600	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
22:45:00	81900	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
22:50:00	82200	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
22:55:00	82500	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
23:00:00	82800	0	0	0	14	0	0	0	33	0	0	0	22	0	0	0	-8896	0	0	0	8855
23:05:00	83100	0	1	0	13	0	0	0	33	0	0	0	22	0	1	0	-8897	0	0	0	8855
23:10:00	83400	0	1	0	12	0	0	0	33	0	0	0	22	0	1	0	-8898	0	0	0	8855
23:15:00	83700	0	0	0	12	0	0	0	33	0	0	0	22	0	0	0	-8898	0	0	0	8855
23:20:00	84000	0	0	0	12	0	0	0	33	0	0	0	22	0	0	0	-8898	0	0	0	8855
23:25:00	84300	0	0	0	12	0	0	0	33	0	0	0	22	0	0	0	-8898	0	0	0	8855
23:30:00	84600	0	0	0	12	0	0	0	33	0	0	0	22	0	0	0	-8898	0	0	0	8855
23:35:00	84900	0	1	0	11	0	0	0	33	0	0	0	22	0	1	0	-8899	0	0	0	8855
23:40:00	85200	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
23:45:00	85500	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
23:50:00	85800	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
23:55:00	86100	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:00:00	86400	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:05:00	86700	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:10:00	87000	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:15:00	87300	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:20:00	87600	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:25:00	87900	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:30:00	88200	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:35:00	88500	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:40:00	88800	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:45:00	89100	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:50:00	89400	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
24:55:00	89700	0	0	0	11	0	0	0	33	0	0	0	22	0	0	0	-8899	0	0	0	8855
25:00:00	90000	0	10	0	1	0	0	0	33	0	0	0	22	0	10	0	-8909	0	0	0	8855
25:05:00	90300	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:10:00	90600	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:15:00	90900	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:20:00	91200	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:25:00	91500	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:30:00	91800	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:35:00	92100	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:40:00	92400	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:45:00	92700	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:50:00	93000	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
25:55:00	93300	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:00:00	93600	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:05:00	93900	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:10:00	94200	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:15:00	94500	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:20:00	94800	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:25:00	95100	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:30:00	95400	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:35:00	95700	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:40:00	96000	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:45:00	96300	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:50:00	96600	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
26:55:00	96900	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:00:00	97200	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:05:00	97500	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:10:00	97800	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:15:00	98100	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:20:00	98400	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:25:00	98700	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:30:00	99000	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:35:00	99300	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:40:00	99600	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:45:00	99900	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:50:00	100200	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
27:55:00	100500	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:00:00	100800	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:05:00	101100	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:10:00	101400	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:15:00	101700	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:20:00	102000	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:25:00	102300	0	0	0	1	0	0	0	33	0	0	0	22	0	0	0	-8909	0	0	0	8855
28:30:00	102600	0	1	0	0	0	0	0	33	0	0	0	22	0	1	0	-8910	0	0	0	8855
28:35:00	102900	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
28:40:00	103200	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
28:45:00	103500	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
28:50:00	103800	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
28:55:00	104100	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:00:00	104400	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:05:00	104700	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:10:00	105000	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:15:00	105300	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:20:00	105600	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:25:00	105900	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:30:00	106200	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:35:00	106500	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:40:00	106800	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:45:00	107100	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:50:00	107400	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
29:55:00	107700	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
30:00:00	108000	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
30:05:00	108300	0	0	0	0	0	0	0	33	0	0	0	22	0	0	0	-8910	0	0	0	8855
